filename	label	span_ini	span_end	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S1139-76322016000300015-1	SINTOMA	1926	1949	permeabilidad del uraco	398316009	EXACT	False	False	False
es-S1137-66272013000200023-1	SINTOMA	2536	2597	PET-TAC no objetivándose signos de captación ósea patológica,	408573005	NARROW	True	False	True
es-S0376-78922009000400011-1	SINTOMA	53	114	picadura de raya a nivel de la superficie interna del tobillo	283830007	NARROW	False	False	False
es-S0212-71992005001100007-1	SINTOMA	1146	1176	pico monoclonal en banda gamma	109983007	EXACT	False	False	False
es-S0211-69952012000700028-1	SINTOMA	2105	2123	picos monoclonales	414763006	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	970	982	piel íntegra	444884003	EXACT	False	False	False
es-S0365-66912004001000008-1	SINTOMA	573	587	PIO era normal	60280003	EXACT	True	False	True
es-S0210-48062006000700012-1	SINTOMA	827	860	piocitos en el sedimento de orina	275765006	EXACT	False	False	False
es-S0210-56912011000200009-1	SINTOMA	345	378	placas blanquecinas en orofaringe	33431000119109	NARROW	False	False	False
es-S0212-71992005000400007-1	SINTOMA	1301	1319	plaquetas gigantes	44687006	EXACT	False	False	False
es-S0212-71992005001100007-1	SINTOMA	2005	2026	Plasmocitosis medular	70958007	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	1980	2034	pliegues a nivel de la retina interna/EPR/coriocapilar	37480005	EXACT	True	False	True
es-S0365-66912007000900010-1	SINTOMA	1124	1160	pliegues coroideos bien visualizados	231998005	EXACT	False	False	False
es-S0210-48062005000400012-1	SINTOMA	426	444	polaquiuria diurna	31462008	EXACT	False	False	False
es-S0365-66912012000800005-1	SINTOMA	222	260	polo anterior no mostraba alteraciones	418727003	NARROW	False	False	True
S0004-06142006000100010-1	SINTOMA	418	471	polo superior de riñón derecho desplazado hacia abajo	366263008	NARROW	False	False	False
es-S0210-48062004000800009-1	SINTOMA	507	577	polo superior del riñón derecho que presenta áreas sólidas y quísticas	253883006	NARROW	False	False	False
es-S0210-48062009000300013-1	SINTOMA	211	238	Portador de catéter doble J	763659007	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	2762	2782	positivo para el CEA	445201008	EXACT	True	False	True
es-S0378-48352005000100005-2	SINTOMA	168	205	positivos, al igual que el Herceptest	1162602001	EXACT	False	False	False
es-S1130-01082005001200011-1	SINTOMA	2874	2946	potenciales evocados somato-sensoriales provocaban respuestas aumentadas	277126002	NARROW	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1806	1866	Potenciales evocados visuales en OD y OI de mediana amplitud	277114007	NARROW	True	False	False
es-S0210-48062007000300014-1	SINTOMA	639	657	prepucio retráctil	366289008	EXACT	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	1252	1280	presa-puño-pinza es completa	284272005	NARROW	False	False	True
es-S0211-69952012000500025-1	SINTOMA	1909	1944	presentaba pulsos humeral y cubital	301156006	EXACT	False	False	False
es-S2254-28842014000200009-1	SINTOMA	490	501	presíncopes	427461000	EXACT	False	False	False
es-S0365-66912006000100008-1	SINTOMA	587	629	Presión intraocular normal en los dos ojos	60280003	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	432	455	problemas eyaculatorios	386790008	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	370	407	problemas para la erección voluntaria	276364001	EXACT	False	False	False
es-S1130-05582015000400005-1	SINTOMA	1207	1242	problemas relacionados con el habla	310814007	EXACT	False	False	False
S0004-06142006000100010-1	SINTOMA	370	405	proceso expansivo en la suprarrenal	237783006	EXACT	False	False	False
es-S1130-14732006000400005-1	SINTOMA	499	565	proceso expansivo intraaxial córtico-subcortical frontal izquierdo	422840005	NARROW	False	False	True
es-S0210-48062009000200019-1	SINTOMA	977	997	proceso neoformativo	300848003	EXACT	False	False	False
es-S0212-71992008000700009-1	SINTOMA	233	250	profusión del ojo	301919003	EXACT	False	False	True
es-S1130-63432014000500008-1	SINTOMA	755	782	prolongación del espacio QT	111975006	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	1240	1274	prominencia discal difusa en L4-L5	472979002	NARROW	False	False	False
es-S0365-66912008000700010-1	SINTOMA	112	132	proptosis unilateral	18265008	EXACT	False	False	False
es-S0210-48062009000600012-1	SINTOMA	1127	1149	próstata firboelástica	276386000	EXACT	False	False	False
es-S0210-48062009000400020-1	SINTOMA	865	932	próstata mal delimitada en ambas bases, con aumento de consistencia	276387009	NARROW	False	False	False
S0004-06142007000600012-1	SINTOMA	607	649	Proteinas totales y fraccionadas: Normales	166780008	EXACT	False	False	False
es-S0212-71992005001100007-1	SINTOMA	2311	2341	Proteinuria de cadenas ligeras	17928001	EXACT	False	False	False
es-S1137-66272014000100019-1	SINTOMA	191	281	protrusión redondeada, blanda, y no dolorosa en la cara lateral derecha de la pared rectal	248523006	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	54	71	protusión frontal	90145001	EXACT	False	False	True
es-S0212-71992004001100006-1	SINTOMA	1328	1353	protusión frontal derecha	90145001	NARROW	False	False	False
es-S0210-48062004000500009-1	SINTOMA	962	995	PSA dentro de los rangos normales	166159005	EXACT	True	False	True
es-S0211-57352011000400009-1	SINTOMA	887	906	PSA elevado-estable	396152005	EXACT	True	False	True
S0004-06142007000600012-1	SINTOMA	704	727	Psoas derecho engrosado	106030000	NARROW	False	False	True
es-S1698-69462006000100003-1	SINTOMA	633	651	puente nasal ancho	249321001	NARROW	False	False	False
es-S1888-75462016000400180-1	SINTOMA	1112	1142	pulsos periféricos conservados	40969002	EXACT	False	False	False
es-S1137-66272011000300024-1	SINTOMA	1105	1135	pulsos periféricos conservados	40969002	EXACT	False	False	False
es-S1137-66272009000500016-1	SINTOMA	2335	2364	punción lumbar también normal	167703002	EXACT	False	False	False
es-S0210-48062006000700012-1	SINTOMA	1264	1328	punción transperineal ecodirigida obteniendo contenido purulento	418844005	NARROW	False	False	True
es-S1137-66272015000200019-2	SINTOMA	661	710	punto más doloroso en la unión de la 10a costilla	298740004	NARROW	False	False	True
es-S0376-78922009000100014-1	SINTOMA	528	543	punto sangrante	43696002	EXACT	False	False	False
es-S0365-66912007000900016-1	SINTOMA	306	384	puntos blancos de 100-200 micras más numerosos en el área temporal a la mácula	247138002	NARROW	False	False	True
es-S1134-80462009000500006-1	SINTOMA	1241	1280	puntos gatillo en la zona paravertebral	134190002	NARROW	False	False	False
es-S1698-69462006000100006-1	SINTOMA	725	804	puntos gatillo en músculos maseteros y esterno-cleido-mastoideos de ambos lados	134190002	NARROW	False	False	False
es-S1135-76062005000100002-1	SINTOMA	700	725	pupila derecha midriática	37125009	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1471	1489	Pupilas discóricas	68633000	NARROW	False	False	False
es-S0365-66912008000700010-1	SINTOMA	335	371	pupilas isocóricas y normorreactivas	386666001	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	1387	1415	pupilas reactivas simétricas	386666001	EXACT	False	False	False
es-S0376-78922007000300006-3	SINTOMA	610	641	pus dentro de la vaina sinovial	302940000	NARROW	False	False	False
es-S0210-48062004000200011-1	SINTOMA	1282	1311	radiografía de abdomen normal	275734002	EXACT	False	False	False
S0004-06142007000200017-1	SINTOMA	1390	1462	Radiografía de tórax, en la que no se apreció ningún hallazgo patológico	168733007	EXACT	False	False	False
es-S0210-48062004000200011-1	SINTOMA	1232	1280	Radiografía de tórax, mínima congestión vascular	15232001	EXACT	False	False	False
es-S0210-48062007001000004-1	SINTOMA	1913	1960	Radiografía de tórax: Sin hallazgos patológicos	168733007	EXACT	False	False	False
es-S1137-66272013000100024-1	SINTOMA	498	531	radiografía ósea sin alteraciones	168500000	NARROW	False	False	True
es-S1130-01082010000200011-1	SINTOMA	736	780	radiografía simple de abdomen que fue normal	168703000	EXACT	False	False	False
es-S1130-14732005000300004-1	SINTOMA	2854	2896	raíces de C2 y C3 derechas quedan indemnes	246595001	NARROW	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1245	1329	rash exantemático instalado en dirección céfalo-caudal máculopapular, no pruriginoso	398600002	NARROW	False	False	False
es-S1698-44472004000400011-1	SINTOMA	1036	1054	reabsorción apical	109588005	EXACT	False	False	False
es-S0365-66912007000900010-1	SINTOMA	672	720	reacción inflamatoria leve en la cámara anterior	246992005	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3236	3309	realce meníngeo anormal difuso más prominente en región frontal izquierda	16079691000119105	NARROW	False	False	False
es-S0378-48352004001000003-1	SINTOMA	723	778	reborde costal derecho dolorosa a la palpación profunda	161977000	EXACT	False	False	False
es-S0378-48352005000100005-2	SINTOMA	141	177	receptores hormonales eran positivos	417742002	EXACT	False	False	True
es-S1130-01082008001000008-1	SINTOMA	269	328	recto anterior derecho, muy doloroso y de consistencia dura	28221000119103	NARROW	False	False	False
es-S0211-69952013000200018-1	SINTOMA	3147	3176	recuperación de función renal	81141003	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	4571	4594	reepitelización corneal	246966003	NARROW	False	False	False
es-S1139-76322016000300009-1	SINTOMA	543	572	Reflejo cremastérico presente	274608007	EXACT	False	False	False
es-S1137-66272011000300024-1	SINTOMA	1182	1218	reflejos osteotendinosos conservados	49051001	EXACT	False	False	False
es-S0365-66912007000100009-1	SINTOMA	1582	1609	reflejos pupilares normales	386665002	EXACT	False	False	False
es-S0365-66912007001000008-1	SINTOMA	2058	2089	reflejos pupilares son normales	386665002	EXACT	False	False	False
es-S1130-05582017000300150-3	SINTOMA	433	476	regeneración ósea espontánea hemimandibular	370549005	NARROW	False	False	False
es-S1130-01082007000100009-1	SINTOMA	634	711	región glútea y perianal múltiples lesiones nodulares con zonas cicatriciales	400037008	NARROW	False	False	False
es-S0210-48062005000700012-1	SINTOMA	799	837	región ilíaca izquierda está empastada	307135001	NARROW	False	False	False
es-S0213-12852013000400006-1	SINTOMA	1002	1068	registro de potenciales vestibulares miogénicos evocados anormales	102962002	NARROW	False	False	False
es-S0210-48062006000900012-2	SINTOMA	1723	1745	residuo post-miccional	54598009	EXACT	False	False	False
es-S1134-80462015000500005-1	SINTOMA	840	914	resonancia magnética nuclear (RMN) de columna completa no mostró anomalías	169082008	NARROW	True	False	False
es-S1139-76322017000100010-1	SINTOMA	823	873	resonancia magnética nuclear [RMN] cerebral normal	416318006	EXACT	True	False	False
es-S0211-69952014000400019-1	SINTOMA	1034	1096	resonancia magnética nuclear cerebral sin hallazgos de interés	416318006	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	3557	3587	responde a estímulos dolorosos	450847001	EXACT	False	False	False
es-S0376-78922009000400011-1	SINTOMA	927	954	restos del aguijón venenoso	72587008	NARROW	False	False	False
es-S1130-01082009000500007-1	SINTOMA	649	675	restos fecales compactados	75295004	EXACT	False	False	False
es-S1137-66272012000300023-1	SINTOMA	1278	1346	restos hemáticos por todo el trayecto explorado hasta 15 cm de ileon	712510007	NARROW	False	False	False
es-S1137-66272014000200011-1	SINTOMA	3152	3216	restos post-tiroidectomía de localización en la cámara posterior	56823000	NARROW	False	False	True
es-S1698-44472004000200012-1	SINTOMA	841	859	restos radiculares	66569006	EXACT	False	False	False
es-S1698-44472004000200012-1	SINTOMA	1011	1029	restos radiculares	66569006	EXACT	False	False	False
es-S1698-44472004000200012-1	SINTOMA	1264	1292	restos radiculares maxilares	66569006	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	2132	2174	restricción de la mancha ciega (aumentada)	1151008	NARROW	False	False	True
es-S0376-78922009000300005-1	SINTOMA	3340	3363	restricción del perineo	289875004	EXACT	False	False	False
es-S0365-66912008000700010-1	SINTOMA	240	275	restricción en las ducciones del OD	456161000124109	NARROW	True	False	True
es-S0365-66912007000100009-1	SINTOMA	526	568	restricciones en las supraducciones del OD	419326002	NARROW	True	False	True
es-S1137-66272013000100023-1	SINTOMA	1667	1710	resultado negativo para células neoplásicas	3391005	EXACT	False	False	False
es-S1137-66272010000400007-1	SINTOMA	1071	1136	resultados del laboratorio se encontraban dentro de la normalidad	442082004	NARROW	False	False	False
es-S0365-66912010000700004-1	SINTOMA	968	1001	retención generalizada de fluidos	43498006	EXACT	False	False	False
es-S0365-66912007000100010-1	SINTOMA	2359	2388	retracción palpebral superior	700344004	EXACT	False	False	False
es-S0365-66912007000100010-1	SINTOMA	1149	1200	retracción palpebral superior de 3 mm en ambos ojos	11718531000119109	EXACT	False	False	False
es-S0376-78922011000500012-1	SINTOMA	665	677	riesgo vital	135819008	EXACT	False	False	True
es-S1130-05582003000600004-2	SINTOMA	940	1017	rinoscopia anterior no mostró alteraciones del suelo o de las paredes nasales	164179004	NARROW	False	False	False
es-S0210-48062005000300014-1	SINTOMA	595	621	riñón contralateral normal	249578005	NARROW	False	False	False
es-S0004-06142008000500009-1	SINTOMA	730	755	riñón derecho funcionante	249578005	NARROW	False	False	False
es-S1137-66272011000300024-1	SINTOMA	2369	2389	Riñón derecho normal	300441003	NARROW	False	False	True
S0004-06142006000100014-1	SINTOMA	1477	1520	riñón izquierdo de características normales	300441003	NARROW	False	False	False
es-S0210-48062003000900009-1	SINTOMA	748	785	Riñón izquierdo de inferior captación	249578005	NARROW	False	False	False
es-S0210-48062007001000004-1	SINTOMA	2283	2324	Riñones de morfología y densidad normales	300441003	NARROW	False	False	False
es-S0211-69952013000200018-1	SINTOMA	1772	1801	riñones disminuidos de tamaño	63463003	EXACT	False	False	False
es-S0210-48062005000400012-1	SINTOMA	889	905	riñones normales	300441003	NARROW	False	False	False
es-S1137-66272012000300024-1	SINTOMA	340	386	ritmo deposicional de características normales	55019002	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1775	1804	RMN de cerebro y bulbo normal	416318006	EXACT	True	False	True
es-S0211-69952015000500015-2	SINTOMA	458	553	RNA en suero por ultracentrifugación y anticuerpo anti-VHC core de alta sensibilidad, negativos	406105002	EXACT	True	False	True
es-S1887-85712014000100005-1	SINTOMA	857	873	Romberg negativo	298311000	EXACT	False	False	False
es-S1130-01082008000800009-1	SINTOMA	837	870	roncus pulmonar aislado bilateral	24612001	EXACT	False	False	False
es-S1137-66272011000100013-2	SINTOMA	315	347	roncus y crepitantes bilaterales	48409008	EXACT	False	False	False
es-S1137-66272012000300024-1	SINTOMA	540	567	ruidos cardiacos arrítmicos	123824001	NARROW	False	False	False
es-S1137-66272016000300010-1	SINTOMA	777	802	ruidos cardiacos rítmicos	64730000	EXACT	False	False	False
es-S1887-85712012000400006-1	SINTOMA	521	539	ruidos disminuidos	15280003	EXACT	False	False	True
S0004-06142007000600012-1	SINTOMA	650	687	RX de cadera: Ausencia de lesión ósea	168661005	EXACT	True	False	True
es-S1889-836X2015000200005-2	SINTOMA	812	860	Rx de pies que no mostraba hallazgos patológicos	168687005	EXACT	False	False	False
S0004-06142006000500002-3	SINTOMA	1217	1239	Rx de tórax era normal	168733007	EXACT	False	False	False
S0004-06142006000500002-2	SINTOMA	984	1022	Rx de tórax no presentaba alteraciones	168733007	EXACT	False	False	False
es-S1130-14732005000300004-1	SINTOMA	2902	2918	saco dural libre	299729001	NARROW	False	False	True
es-S0210-48062006000400012-1	SINTOMA	525	573	saco escrotal izquierdo dos imágenes redondeadas	53929009	NARROW	False	False	False
es-S1139-76322016000300015-1	SINTOMA	1289	1345	salida abundante de líquido claro del centro del ombligo	35745008	NARROW	False	False	False
es-S0376-78922009000400011-1	SINTOMA	544	581	salida de material purulento y fétido	35013009	EXACT	False	False	False
es-S1887-85712016000100005-1	SINTOMA	2462	2486	sangrado activo arterial	234003006	EXACT	False	False	False
es-S0365-66912007001200009-1	SINTOMA	1094	1120	sangrado activo de la AMIR	93478000	NARROW	True	False	True
es-S0004-06142008000400016-1	SINTOMA	690	710	sangrado con el roce	248251001	NARROW	False	False	False
es-S0376-78922009000100014-1	SINTOMA	79	128	sangrado de una tumoración localizada en el brazo	396560002	NARROW	False	False	True
es-S1130-01082005001100017-2	SINTOMA	614	635	sangrado intratumoral	396560002	EXACT	False	False	False
es-S1137-66272012000300023-1	SINTOMA	2296	2313	sangrado proximal	8573003	EXACT	False	False	False
es-S1135-76062013000200010-1	SINTOMA	749	799	sangrado reciente, que comprime el lóbulo hepático	16763008	EXACT	False	False	False
es-S0365-66912007001000008-1	SINTOMA	862	871	sangrado,	50960005	EXACT	False	False	False
es-S1698-69462006000100003-1	SINTOMA	242	264	sangrados intestinales	712510007	EXACT	False	False	False
es-S1135-76062005000100002-1	SINTOMA	2183	2206	sangre coagulada oscura	75753009	EXACT	False	False	False
es-S1135-76062005000100002-1	SINTOMA	4821	4857	sangre fue negativo para los tóxicos	167008003	EXACT	False	False	False
es-S1137-66272016000200010-1	SINTOMA	211	249	sangre oculta en heces (TSOH) positivo	59614000	EXACT	True	False	False
es-S1134-80462015000200005-1	SINTOMA	1477	1522	saturación de oxígeno dentro de la normalidad	448225001	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	1475	1498	se palpaban adenopatías	30746006	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1173	1213	secreción purulenta de ambas conjuntivas	423243008	EXACT	False	False	False
es-S1130-05582009000600004-1	SINTOMA	907	945	secreción salival se presentaba normal	300269008	EXACT	False	False	False
es-S0365-66912007000900010-1	SINTOMA	828	864	sector nasal de una masa amelanótica	127002001	NARROW	False	False	True
es-S2254-28842014000200009-1	SINTOMA	2760	2766	sedada	17971005	EXACT	False	False	False
es-S1889-836X2015000400006-1	SINTOMA	536	568	sedimento de orina eran normales	167221003	EXACT	False	False	False
es-S0210-48062006000700012-1	SINTOMA	214	234	sedimento patológico	167222005	NARROW	False	False	False
es-S0365-66912012000500003-1	SINTOMA	481	561	segmento anterior en el OD denotaba un enrojecimiento ligero del sector temporal	781682005	NARROW	True	False	True
es-S0210-48062007000300014-1	SINTOMA	1595	1656	semen: Aspecto normal, licuefacción normal, viscosidad normal	167768009	EXACT	False	False	False
es-S1134-80462015000500005-1	SINTOMA	349	384	"sensación de ""descargas eléctricas"""	723316007	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	2244	2274	sensación de debilidad en MMII	102568007	EXACT	False	False	False
es-S0213-12852003000500002-1	SINTOMA	1062	1088	sensación de falta el aire	49233005	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	2136	2174	sensación de mareo con giro de objetos	399153001	EXACT	False	False	False
es-S1139-76322013000200009-1	SINTOMA	212	261	sensación de movimiento de objetos a su alrededor	399153001	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	1671	1700	sensación de muerte inminente	712759008	NARROW	False	False	False
S0004-06142006000500002-2	SINTOMA	103	139	sensación de peso a nivel testicular	63901009	EXACT	False	False	False
es-S1134-80462015000500005-1	SINTOMA	295	313	sensación de picor	78934009	EXACT	False	False	False
es-S0212-16112009000600018-1	SINTOMA	1868	1909	sensación de plenitud postpandrial precoz	442076002	EXACT	False	False	False
es-S1137-66272011000300024-1	SINTOMA	1137	1160	Sensibilidad vibratoria	299932007	EXACT	False	False	False
es-S1137-66272012000100017-1	SINTOMA	2502	2697	sensible a todos los antibióticos testados (ampicilina, amoxicilina-ácido clavulánico, azitromicina, levofloxacino, ciprofloxacino, cefotaxima, cefuroxima, imipenen, cotrimoxazol y tetraciclinas)	168201002	NARROW	False	False	False
es-S0365-66912012000800005-1	SINTOMA	1477	1552	separación de las capas internas de la retina en comunicación con la foseta	302890002	EXACT	False	False	False
es-S0376-78922009000300005-1	SINTOMA	3699	3713	sequedad local	123640000	EXACT	False	False	True
es-S0004-06142008000300013-1	SINTOMA	477	511	Serología de hidatidosis, negativa	365599005	NARROW	False	False	False
es-S0212-71992004000300009-1	SINTOMA	1433	1464	serología positiva para Paperas	105821000119107	EXACT	False	False	False
es-S1137-66272011000100013-2	SINTOMA	1196	1250	serología también fue positiva para Aspergillus flavus	365597007	NARROW	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1178	1201	Serología VIH: negativa	406108000	EXACT	True	False	False
S0004-06142007000600012-1	SINTOMA	555	577	Serología: No reactiva	365590009	NARROW	False	False	False
es-S0378-48352006000300005-1	SINTOMA	1778	1851	serologías víricas y el estudio de autoinmunidad (ANOES) fueron negativos	166165005	NARROW	True	False	False
S0004-06142006000100014-1	SINTOMA	615	650	severo deterioro del estado general	285384003	EXACT	False	False	False
es-S1130-01082005001100016-1	SINTOMA	1091	1114	sibilancias bilaterales	56018004	EXACT	False	False	False
es-S0378-48352006000300005-1	SINTOMA	272	295	sibilantes espiratorios	9763007	EXACT	False	False	False
es-S0212-71992008000700009-1	SINTOMA	1248	1351	sien derecha y del plano torácico anterior se podía apreciar la dilatación de la red venosa superficial	161992004	NARROW	False	False	False
es-S1134-80462005000300004-1	SINTOMA	2692	2727	signo de Lasegue positivo bilateral	298692000	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1335	1369	signo de Nikolski positivo en cara	441837004	NARROW	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	1482	1512	signo de Phalen mediano dudoso	21124006	NARROW	False	False	False
es-S0210-48062005000700012-1	SINTOMA	848	872	signo del psoas positivo	77069005	EXACT	False	False	False
es-S1139-76322013000200009-1	SINTOMA	612	630	signos cerebelosos	223176004	EXACT	False	False	True
es-S0212-71992004001100006-1	SINTOMA	1360	1407	signos cutáneos de hipervascularización craneal	247475002	NARROW	False	False	False
es-S0213-12852003000500002-1	SINTOMA	2164	2233	signos de crecimiento y sobrecarga sistólica del ventrículo izquierdo	25488008	EXACT	False	False	True
es-S1137-66272009000500016-1	SINTOMA	2945	2969	signos de edema cerebral	2032001	EXACT	False	False	False
es-S0212-16112007000100015-1	SINTOMA	987	1027	signos indirectos de bajo gasto cardíaco	44088000	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	2531	2629	signos inflamatorios en la exploración oftalmológica ni en las pruebas tomográficas ni ecográficas	128295000	NARROW	False	False	False
es-S0378-48352006000300005-1	SINTOMA	1119	1175	signos inflamatorios inespecíficos en el árbol bronquial	897306006	NARROW	False	False	False
es-S0212-71992004001100006-1	SINTOMA	3117	3169	signos lesivo-irritativos en área temporal izquierda	276596008	NARROW	False	False	True
es-S0210-48062006000400012-1	SINTOMA	1291	1339	signos vitales dentro de los parámetros normales	72970002	EXACT	False	False	False
es-S0210-48062005000400012-1	SINTOMA	317	352	síntomas de tramo urinario inferior	307541003	EXACT	False	False	False
es-S1889-836X2015000200005-2	SINTOMA	1798	1813	síntomas en pie	699370008	EXACT	False	False	False
es-S1130-05582010000200004-1	SINTOMA	618	670	síntomas inflamatorios en la zona radiada, con dolor	65761003	NARROW	False	False	True
es-S0211-57352013000300011-1	SINTOMA	2726	2774	síntomas psicóticos congruentes y no congruentes	279315008	NARROW	False	False	False
es-S0211-57352013000300011-1	SINTOMA	1189	1238	síntomas psicóticos congruentes y no congruentes,	279315008	NARROW	False	False	False
es-S0210-48062004000500009-1	SINTOMA	52	94	sintomatología de tracto urinario inferior	307541003	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	1558	1582	sintomatología depresiva	394924000	EXACT	False	False	False
es-S0211-57352011000400009-1	SINTOMA	2487	2511	sintomatología depresiva	394924000	EXACT	False	False	False
es-S0210-48062004000500009-1	SINTOMA	234	259	sintomatología prostática	30041000119101	EXACT	False	False	False
es-S0210-48062009000600012-1	SINTOMA	1016	1041	sintomatología prostática	30041000119101	EXACT	False	False	False
es-S0211-57352013000300011-1	SINTOMA	4499	4532	Sintomatología psicótica positiva	280427006	EXACT	False	False	False
es-S1134-80462014000500004-1	SINTOMA	3297	3324	sintomatología respiratoria	161920001	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	2729	2754	sintomatología vegetativa	15241006	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	2180	2205	situación clínica estable	301459008	EXACT	False	False	False
es-S1889-836X2015000200005-2	SINTOMA	3060	3078	sobrecarga del pie	118932009	NARROW	False	False	True
es-S0211-57352013000300011-1	SINTOMA	279	287	sociable	286720003	EXACT	False	False	False
es-S1130-01082007001100010-2	SINTOMA	892	903	sonmolencia	271782001	EXACT	False	False	False
es-S1137-66272016000300010-1	SINTOMA	814	868	soplo sistólico panfocal de predominio en foco aórtico	82184000	EXACT	False	False	False
es-S1138-123X2004000100006-2	SINTOMA	88	103	succión digital	55644006	EXACT	False	False	True
es-S0210-48062004000200011-1	SINTOMA	2469	2485	sudación profusa	52613005	EXACT	False	False	False
es-S0210-48062004000200011-1	SINTOMA	292	308	sudación profusa	52613005	EXACT	False	False	False
es-S0212-71992004000300009-1	SINTOMA	296	323	sudoración nocturna profusa	42984000	EXACT	False	False	False
es-S1699-695X2015000200010-1	SINTOMA	758	798	sudoración y enrojecimiento de las manos	248248008	NARROW	False	False	False
es-S0213-12852006000600002-1	SINTOMA	766	788	sudoraciones nocturnas	42984000	EXACT	False	False	False
es-S0213-12852005000400003-1	SINTOMA	244	268	superficie como ulcerada	56208002	EXACT	False	False	True
es-S0365-66912007001200011-1	SINTOMA	1590	1633	superficie corneal epitelial lisa y regular	246932007	NARROW	False	False	False
es-S0213-12852003000500002-1	SINTOMA	2235	2274	T negativa en II, III, aVF y de V4 a V6	59931005	EXACT	False	False	False
es-S1130-01082007000700011-1	SINTOMA	1471	1475	T3N0	399647000	EXACT	False	False	False
es-S0378-48352005000100005-2	SINTOMA	128	134	T4a N1	53623008	EXACT	False	False	False
es-S1130-14732006000200011-1	SINTOMA	2220	2254	tabla externa adelgazada y elevada	301314001	NARROW	False	False	True
es-S1130-14732006000200011-1	SINTOMA	2060	2135	tabla interna estaba adelgazada, con abalonamiento irregular y defecto óseo	301314001	NARROW	False	False	False
es-S0376-78922011000100010-1	SINTOMA	358	390	TAC abdominal fue también normal	169064005	NARROW	True	False	True
es-S0210-48062006000200018-1	SINTOMA	866	894	TAC abdominal que fue normal	169064005	NARROW	True	False	True
es-S0004-06142008000400011-2	SINTOMA	526	553	TAC abdominal sin hallazgos	169064005	NARROW	True	False	True
es-S1137-66272009000500016-1	SINTOMA	2306	2332	TAC cerebral que es normal	408568004	EXACT	True	False	True
es-S0211-69952016000600552-1	SINTOMA	3460	3517	TAC cerebral sin contraste (sin hallazgos significativos)	408568004	EXACT	True	False	True
es-S1137-66272009000500016-1	SINTOMA	1565	1602	TAC cerebral sin hallazgos reseñables	408568004	EXACT	True	False	True
es-S0210-48062004000200011-1	SINTOMA	3485	3504	TAC cervical normal	169064005	NARROW	True	False	True
es-S0365-66912007000100009-1	SINTOMA	937	990	TAC orbitario urgente en el que aparece engrosamiento	445398008	NARROW	True	False	True
es-S0004-06142009000400011-1	SINTOMA	2565	2664	TAC toracoabdominal, una gammagrafía ósea y una RMN pélvica que no mostraron enfermedad a distancia	408573005	NARROW	True	False	True
es-S0212-71992004001100006-1	SINTOMA	3621	3673	TAC toraco-abdómino-pélvica no encontró alteraciones	169064005	NARROW	True	False	True
es-S0212-71992005000600008-1	SINTOMA	1120	1183	Tacto rectal con una próstata discretamente aumentada de tamaño	275302008	EXACT	False	False	False
es-S1130-01082009000600013-1	SINTOMA	497	544	tacto rectal y la anuscopia resultaron normales	274765004	EXACT	False	False	False
es-S1137-66272016000300010-1	SINTOMA	1067	1115	Tacto rectal: dedil con restos de heces normales	274765004	EXACT	False	False	False
es-S0212-71992005000400007-1	SINTOMA	2147	2169	tamaño hepático normal	300337001	EXACT	False	False	False
es-S1139-76322015000300013-1	SINTOMA	872	896	taquicardia sinusal leve	11092001	EXACT	False	False	False
es-S0210-48062005000300014-1	SINTOMA	2057	2121	TC cerebral que no muestra hallazgos de significación patológica	408568004	EXACT	True	False	True
